Instance name, maxTimeWidth (omega_c), maxRouteTime (omega_0), # service days, # customers,	# operations, Opt./Best no waiting (Subramanyan and Gounaris), Opt./Best waiting (Subramanyan and Gounaris), Problem type, Algorithm,Algorithm,# cons, # var, Root time (sec.), Total time (sec.), SEC r_time (sec.), SEC time (sec.), PEC r_time (sec.), PEC time (sec.), #BB r_iterations, #BC iterations, #BC nodes, #Connect r_cuts, #Connect cuts, #PEC r_cuts, #PEC cuts, Root LB, Root UB, Best Bound, Best Integer, Status
br17_p3_f90_lL,3,42,3,16,42,117,117,CTSP_2,COMPACT,694,587,0.05,0.69,0.00,0.00,0.00,0.00,100,20353,4096,0,0,0,0,28.0,57,38.00,38,2
br17_p3_f90_lM,5,42,3,16,42,117,117,CTSP_2,COMPACT,694,587,0.04,0.28,0.00,0.00,0.00,0.00,91,3496,1016,0,0,0,0,28.0,49,38.00,38,2
br17_p5_f50_lH,7,42,5,16,44,195,195,CTSP_2,COMPACT,500,385,0.02,218.62,0.00,0.00,0.00,0.00,193,8613923,1260716,0,0,0,0,147.2,195,194.00,194,2
br17_p5_f50_lL,3,42,5,16,44,195,195,CTSP_2,COMPACT,500,385,0.03,59.97,0.00,0.00,0.00,0.00,192,3150310,326290,0,0,0,0,149.0,195,195.00,195,2
br17_p5_f50_lM,5,42,5,16,44,195,195,CTSP_2,COMPACT,500,385,0.04,76.35,0.00,0.00,0.00,0.00,193,3454574,445616,0,0,0,0,147.2,195,194.00,194,2
br17_p5_f70_lH,7,42,5,16,61,190,190,CTSP_2,COMPACT,972,746,0.05,7900.84,0.00,0.00,0.00,0.00,198,124876622,12203810,0,0,0,0,68.1,190,107.11,113,1
br17_p5_f70_lL,3,42,5,16,61,190,190,CTSP_2,COMPACT,972,746,0.05,7413.20,0.00,0.00,0.00,0.00,247,149853578,9420048,0,0,0,0,80.0,190,117.00,119,1
br17_p5_f70_lM,5,42,5,16,61,190,190,CTSP_2,COMPACT,972,746,0.04,7645.67,0.00,0.00,0.00,0.00,226,162187774,8961869,0,0,0,0,68.1,190,110.50,116,1
br17_p5_f90_lH,7,42,5,16,71,195,195,CTSP_2,COMPACT,1296,1006,0.08,315.43,0.00,0.00,0.00,0.00,166,9309091,1144777,0,0,0,0,46.0,97,72.00,72,2
br17_p5_f90_lL,3,42,5,16,71,195,195,CTSP_2,COMPACT,1296,1006,0.09,164.20,0.00,0.00,0.00,0.00,172,5745888,578278,0,0,0,0,46.0,97,78.00,78,2
br17_p5_f90_lM,5,42,5,16,71,195,195,CTSP_2,COMPACT,1296,1006,0.08,16.12,0.00,0.00,0.00,0.00,148,631574,59179,0,0,0,0,46.0,97,72.00,72,2
gr17_p3_f50_lH,359,1970,3,16,27,5186,5186,CTSP_2,COMPACT,298,242,0.02,0.09,0.00,0.00,0.00,0.00,158,3661,440,0,0,0,0,4996.5,5186,5186.00,5186,2
gr17_p3_f50_lL,179,1970,3,16,27,5186,5186,CTSP_2,COMPACT,298,242,0.03,0.16,0.00,0.00,0.00,0.00,181,8235,943,0,0,0,0,4924.3,5186,5186.00,5186,2
gr17_p3_f50_lM,269,1970,3,16,27,5186,5186,CTSP_2,COMPACT,298,242,0.03,0.12,0.00,0.00,0.00,0.00,189,4224,498,0,0,0,0,5061.0,5186,5186.00,5186,2
gr17_p3_f70_lH,387,2068,3,16,37,5563,5534,CTSP_2,COMPACT,546,456,0.04,5.64,0.00,0.00,0.00,0.00,149,231495,26323,0,0,0,0,4953.2,5586,5534.00,5534,2
gr17_p3_f70_lL,193,2068,3,16,37,5621,5588,CTSP_2,COMPACT,546,456,0.04,11.32,0.00,0.00,0.00,0.00,176,459533,46799,0,0,0,0,5020.5,5588,5588.00,5588,2
gr17_p3_f70_lM,290,2068,3,16,37,5588,5534,CTSP_2,COMPACT,546,456,0.04,2.25,0.00,0.00,0.00,0.00,200,84375,8834,0,0,0,0,5035.8,5586,5534.00,5534,2
gr17_p3_f90_lH,416,2242,3,16,44,6009,6009,CTSP_2,COMPACT,762,647,0.06,13.57,0.00,0.00,0.00,0.00,277,474013,58991,0,0,0,0,5522.0,6009,6009.00,6009,2
gr17_p3_f90_lL,208,2242,3,16,44,6009,6009,CTSP_2,COMPACT,762,647,0.06,7.29,0.00,0.00,0.00,0.00,269,265599,27002,0,0,0,0,5522.0,6009,6009.00,6009,2
gr17_p3_f90_lM,312,2242,3,16,44,6009,6009,CTSP_2,COMPACT,762,647,0.07,15.44,0.00,0.00,0.00,0.00,348,595322,64063,0,0,0,0,5619.0,6009,6009.00,6009,2
gr17_p5_f50_lH,359,1977,5,16,44,8456,8448,CTSP_2,COMPACT,512,385,0.05,0.56,0.00,0.00,0.00,0.00,238,22970,2818,0,0,0,0,8219.0,8448,8448.00,8448,2
gr17_p5_f50_lL,179,1977,5,16,44,8456,8456,CTSP_2,COMPACT,512,385,0.05,0.69,0.00,0.00,0.00,0.00,238,28511,2372,0,0,0,0,8261.2,8456,8456.00,8456,2
gr17_p5_f50_lM,269,1977,5,16,44,8456,8452,CTSP_2,COMPACT,512,385,0.04,0.26,0.00,0.00,0.00,0.00,206,9885,1003,0,0,0,0,8219.5,8452,8452.00,8452,2
gr17_p5_f70_lH,387,2129,5,16,61,9236,9232,CTSP_2,COMPACT,966,744,0.04,4320.28,0.00,0.00,0.00,0.00,224,90502750,5593585,0,0,0,0,8155.6,9232,9232.00,9232,2
gr17_p5_f70_lL,193,2129,5,16,61,9343,9238,CTSP_2,COMPACT,966,744,0.07,236.63,0.00,0.00,0.00,0.00,273,7735113,439496,0,0,0,0,8237.7,9238,9238.00,9238,2
gr17_p5_f70_lM,290,2129,5,16,61,9238,9234,CTSP_2,COMPACT,966,744,0.04,2324.47,0.00,0.00,0.00,0.00,231,55816936,3083710,0,0,0,0,8156.5,9234,9234.00,9234,2
gr17_p5_f90_lH,416,2290,5,16,75,10027,10027,CTSP_2,COMPACT,1452,1126,0.08,7465.11,0.00,0.00,0.00,0.00,323,185113463,6379990,0,0,0,0,8710.1,10027,9933.04,10027,1
gr17_p5_f90_lL,208,2290,5,16,75,10027,10027,CTSP_2,COMPACT,1452,1126,0.07,5141.27,0.00,0.00,0.00,0.00,288,142714193,4761665,0,0,0,0,8679.6,10027,10026.00,10027,2
gr17_p5_f90_lM,312,2290,5,16,75,10027,10027,CTSP_2,COMPACT,1452,1126,0.10,7317.40,0.00,0.00,0.00,0.00,387,174728212,7259431,0,0,0,0,8759.6,10027,9992.11,10027,1
gr21_p3_f50_lH,491,2701,3,20,35,6859,6859,CTSP_2,COMPACT,476,408,0.00,0.04,0.00,0.00,0.00,0.00,0,206,0,0,0,0,0,0.0,0,6859.00,6859,2
gr21_p3_f50_lL,245,2701,3,20,35,6988,6859,CTSP_2,COMPACT,476,408,0.00,0.02,0.00,0.00,0.00,0.00,0,207,0,0,0,0,0,0.0,0,6859.00,6859,2
gr21_p3_f50_lM,368,2701,3,20,35,6861,6859,CTSP_2,COMPACT,476,408,0.00,0.02,0.00,0.00,0.00,0.00,0,192,0,0,0,0,0,0.0,0,6859.00,6859,2
gr21_p3_f70_lH,489,2690,3,20,41,7192,7192,CTSP_2,COMPACT,650,560,0.09,0.27,0.00,0.00,0.00,0.00,246,477,7,0,0,0,0,7187.0,7192,7192.00,7192,2
gr21_p3_f70_lL,244,2690,3,20,41,7192,7192,CTSP_2,COMPACT,650,560,0.10,0.32,0.00,0.00,0.00,0.00,282,547,8,0,0,0,0,7187.0,7192,7192.00,7192,2
gr21_p3_f70_lM,366,2690,3,20,41,7192,7192,CTSP_2,COMPACT,650,560,0.10,0.23,0.00,0.00,0.00,0.00,279,368,5,0,0,0,0,7187.0,7192,7192.00,7192,2
gr21_p3_f90_lH,546,3004,3,20,56,7993,7993,CTSP_2,COMPACT,1202,1049,0.00,1.47,0.00,0.00,0.00,0.00,0,306,0,0,0,0,0,0.0,0,7993.00,7993,2
gr21_p3_f90_lL,273,3004,3,20,56,7993,7993,CTSP_2,COMPACT,1202,1049,0.00,0.16,0.00,0.00,0.00,0.00,0,372,0,0,0,0,0,0.0,0,7993.00,7993,2
gr21_p3_f90_lM,409,3004,3,20,56,7993,7993,CTSP_2,COMPACT,1202,1049,0.00,0.12,0.00,0.00,0.00,0.00,0,291,0,0,0,0,0,0.0,0,7993.00,7993,2
gr21_p5_f50_lH,491,2701,5,20,59,11587,11587,CTSP_2,COMPACT,874,694,0.14,0.28,0.00,0.00,0.00,0.00,534,1906,34,0,0,0,0,11565.0,11587,11587.00,11587,2
gr21_p5_f50_lL,245,2701,5,20,59,11745,11587,CTSP_2,COMPACT,874,694,0.12,0.24,0.00,0.00,0.00,0.00,465,1340,43,0,0,0,0,11520.0,11587,11587.00,11587,2
gr21_p5_f50_lM,368,2701,5,20,59,11589,11587,CTSP_2,COMPACT,874,694,0.12,0.16,0.00,0.00,0.00,0.00,453,1848,57,0,0,0,0,11520.0,11587,11586.00,11587,2
gr21_p5_f70_lH,489,2690,5,20,71,11791,11791,CTSP_2,COMPACT,1260,1010,0.16,0.37,0.00,0.00,0.00,0.00,512,2167,112,0,0,0,0,11636.6,11791,11791.00,11791,2
